transaction_id,transaction_date,customer_id,product_category,product_name,quantity,unit_price,total_amount,payment_method,region
TXN100287,2025-04-07,CUST462,FMCG,Aashirvaad Atta,2,65,130,UPI,Mumbai
TXN100288,2025-02-07,CUST217,Snacks,Bingo Chips,5,20,100,UPI,Chennai
TXN100289,2025-06-15,CUST703,Snacks,Bingo Chips,2,20,40,UPI,Mumbai
TXN100290,2025-06-21,CUST563,Beverages,B Natural Juice,5,40,200,UPI,Chennai
TXN100291,2025-02-20,CUST167,Snacks,Bingo Mad Angles,2,25,50,Card,Hyderabad
TXN100292,2025-04-01,CUST976,Snacks,Bingo Mad Angles,1,25,25,Card,Chennai
TXN100293,2025-06-15,CUST168,Beverages,Sunbean Coffee,2,180,360,Cash,Delhi
TXN100294,2025-02-06,CUST606,Snacks,Bingo Chips,4,20,80,Cash,Bangalore
TXN100295,2025-03-15,CUST277,Personal Care,Savlon Sanitizer,2,70,140,UPI,Bangalore
TXN100296,2025-06-05,CUST271,Snacks,Bingo Chips,3,20,60,Card,Kolkata
TXN100297,2025-03-21,CUST340,Personal Care,Vivel Soap,5,35,175,UPI,Delhi
TXN100298,2025-04-04,CUST911,Beverages,Sunbean Coffee,1,180,180,Cash,Mumbai
TXN100299,2025-03-20,CUST630,Personal Care,Savlon Handwash,3,95,285,Card,Kolkata
TXN100300,2025-06-19,CUST423,Personal Care,Savlon Sanitizer,5,70,350,Cash,Hyderabad
TXN100301,2025-04-01,CUST586,Beverages,Sunbean Coffee,2,180,360,Card,Mumbai
TXN100302,2025-01-05,CUST445,Personal Care,Savlon Sanitizer,3,70,210,UPI,Mumbai
TXN100303,2025-03-20,CUST315,Personal Care,Savlon Sanitizer,4,70,280,Card,Delhi
TXN100304,2025-01-04,CUST986,Personal Care,Vivel Soap,3,35,105,UPI,Chennai
TXN100305,2025-02-25,CUST882,Personal Care,Vivel Soap,3,35,105,Cash,Hyderabad
TXN100306,2025-04-10,CUST319,Personal Care,Savlon Handwash,2,95,190,UPI,Delhi
TXN100307,2025-05-09,CUST108,Beverages,B Natural Juice,5,40,200,Card,Delhi
TXN100308,2025-02-12,CUST603,Snacks,Bingo Chips,4,20,80,UPI,Kolkata
TXN100309,2025-04-12,CUST269,Snacks,Bingo Mad Angles,4,25,100,Card,Mumbai
TXN100310,2025-06-04,CUST868,FMCG,Aashirvaad Atta,1,65,65,UPI,Mumbai
TXN100311,2025-05-14,CUST471,Beverages,Sunbean Coffee,4,180,720,UPI,Hyderabad
TXN100312,2025-03-28,CUST102,Snacks,Bingo Chips,5,20,100,UPI,Hyderabad
TXN100313,2025-02-02,CUST373,FMCG,Aashirvaad Atta,2,65,130,UPI,Kolkata
TXN100314,2025-06-29,CUST701,FMCG,Aashirvaad Atta,4,65,260,Cash,Kolkata
TXN100315,2025-03-05,CUST265,Beverages,B Natural Juice,2,40,80,Card,Hyderabad
TXN100316,2025-01-30,CUST378,Beverages,Sunbean Coffee,3,180,540,Cash,Chennai
TXN100317,2025-01-17,CUST800,Personal Care,Vivel Soap,4,35,140,UPI,Chennai
TXN100318,2025-01-24,CUST770,Personal Care,Savlon Handwash,3,95,285,Cash,Hyderabad
TXN100319,2025-05-26,CUST743,Personal Care,Savlon Sanitizer,2,70,140,Cash,Hyderabad
TXN100320,2025-04-06,CUST971,Personal Care,Savlon Handwash,1,95,95,Card,Delhi
TXN100321,2025-02-14,CUST656,Snacks,Bingo Mad Angles,1,25,25,Card,Bangalore
TXN100322,2025-03-27,CUST379,Snacks,Bingo Chips,4,20,80,Cash,Kolkata
TXN100323,2025-03-12,CUST313,Beverages,Sunbean Coffee,2,180,360,UPI,Delhi
TXN100324,2025-04-28,CUST912,Personal Care,Savlon Sanitizer,2,70,140,Card,Mumbai
TXN100325,2025-03-05,CUST903,Personal Care,Vivel Soap,4,35,140,Cash,Kolkata
TXN100326,2025-06-08,CUST581,Personal Care,Vivel Soap,1,35,35,Cash,Bangalore
TXN100327,2025-03-14,CUST557,FMCG,Aashirvaad Atta,1,65,65,Card,Bangalore
TXN100328,2025-01-05,CUST995,Snacks,Bingo Mad Angles,4,25,100,Card,Delhi
TXN100329,2025-03-09,CUST659,Personal Care,Vivel Soap,3,35,105,UPI,Hyderabad
TXN100330,2025-05-20,CUST802,Beverages,B Natural Juice,3,40,120,Cash,Kolkata
TXN100331,2025-04-01,CUST759,FMCG,Aashirvaad Atta,4,65,260,Card,Delhi
TXN100332,2025-02-20,CUST607,Personal Care,Savlon Sanitizer,4,70,280,UPI,Mumbai
TXN100333,2025-04-02,CUST497,FMCG,Aashirvaad Atta,2,65,130,UPI,Chennai
TXN100334,2025-06-23,CUST924,Snacks,Bingo Mad Angles,1,25,25,UPI,Kolkata
TXN100335,2025-05-10,CUST317,Personal Care,Savlon Handwash,2,95,190,Cash,Mumbai
TXN100336,2025-03-18,CUST153,FMCG,Aashirvaad Atta,5,65,325,UPI,Hyderabad
TXN100337,2025-01-03,CUST638,Snacks,Bingo Mad Angles,1,25,25,Cash,Chennai
TXN100338,2025-02-16,CUST765,Personal Care,Savlon Sanitizer,5,70,350,Card,Hyderabad
TXN100339,2025-01-19,CUST548,Beverages,Sunbean Coffee,2,180,360,Cash,Delhi
TXN100340,2025-04-09,CUST370,Personal Care,Vivel Soap,2,35,70,Card,Delhi
TXN100341,2025-06-24,CUST539,FMCG,Aashirvaad Atta,5,65,325,UPI,Chennai
TXN100342,2025-05-24,CUST796,FMCG,Aashirvaad Atta,5,65,325,Cash,Bangalore
TXN100343,2025-04-10,CUST599,Snacks,Bingo Chips,5,20,100,Cash,Delhi
TXN100344,2025-01-08,CUST889,Personal Care,Savlon Sanitizer,4,70,280,Cash,Delhi
TXN100345,2025-01-27,CUST684,Snacks,Bingo Mad Angles,5,25,125,Cash,Bangalore
TXN100346,2025-05-19,CUST516,Personal Care,Savlon Sanitizer,3,70,210,Cash,Kolkata
TXN100347,2025-06-17,CUST756,Personal Care,Savlon Handwash,1,95,95,Cash,Kolkata
TXN100348,2025-04-25,CUST414,Personal Care,Savlon Sanitizer,3,70,210,Card,Mumbai
TXN100349,2025-03-02,CUST423,Snacks,Bingo Chips,5,20,100,Card,Kolkata
TXN100350,2025-05-24,CUST525,Personal Care,Vivel Soap,1,35,35,Card,Mumbai
TXN100351,2025-01-30,CUST304,FMCG,Aashirvaad Atta,2,65,130,Card,Kolkata
TXN100352,2025-05-07,CUST309,FMCG,Aashirvaad Atta,4,65,260,Card,Kolkata
TXN100353,2025-03-11,CUST979,Snacks,Bingo Chips,2,20,40,Card,Kolkata
TXN100354,2025-04-11,CUST377,Beverages,B Natural Juice,3,40,120,Card,Bangalore
TXN100355,2025-04-08,CUST543,Snacks,Bingo Mad Angles,5,25,125,Card,Kolkata
TXN100356,2025-06-21,CUST872,Personal Care,Savlon Handwash,1,95,95,Cash,Bangalore
TXN100357,2025-01-27,CUST489,Personal Care,Savlon Sanitizer,5,70,350,Card,Bangalore
TXN100358,2025-02-22,CUST667,Beverages,B Natural Juice,2,40,80,Cash,Kolkata
TXN100359,2025-05-26,CUST985,Personal Care,Vivel Soap,5,35,175,Card,Hyderabad
TXN100360,2025-06-19,CUST431,FMCG,Aashirvaad Atta,3,65,195,UPI,Bangalore
TXN100361,2025-01-25,CUST244,Personal Care,Savlon Handwash,1,95,95,UPI,Mumbai
TXN100362,2025-05-18,CUST885,Personal Care,Savlon Sanitizer,1,70,70,Cash,Kolkata
TXN100363,2025-06-25,CUST562,Beverages,Sunbean Coffee,2,180,360,UPI,Kolkata
TXN100364,2025-02-15,CUST692,Beverages,Sunbean Coffee,4,180,720,Cash,Delhi
TXN100365,2025-06-06,CUST558,Beverages,B Natural Juice,3,40,120,Cash,Delhi
TXN100366,2025-03-28,CUST541,FMCG,Aashirvaad Atta,3,65,195,Card,Chennai
TXN100367,2025-04-12,CUST498,Snacks,Bingo Mad Angles,2,25,50,UPI,Chennai
TXN100368,2025-05-17,CUST477,Personal Care,Vivel Soap,4,35,140,Card,Delhi
TXN100369,2025-04-24,CUST584,Personal Care,Vivel Soap,1,35,35,Card,Chennai
TXN100370,2025-04-12,CUST893,Personal Care,Vivel Soap,5,35,175,Card,Kolkata
TXN100371,2025-03-15,CUST975,Personal Care,Savlon Handwash,4,95,380,Cash,Bangalore
TXN100372,2025-04-08,CUST741,Snacks,Bingo Mad Angles,4,25,100,UPI,Kolkata
TXN100373,2025-04-08,CUST955,FMCG,Aashirvaad Atta,4,65,260,Cash,Delhi
TXN100374,2025-02-02,CUST886,Snacks,Bingo Mad Angles,1,25,25,UPI,Mumbai
TXN100375,2025-06-20,CUST799,Beverages,B Natural Juice,1,40,40,Cash,Hyderabad
TXN100376,2025-05-09,CUST257,Personal Care,Vivel Soap,5,35,175,Card,Hyderabad
TXN100377,2025-03-28,CUST449,Beverages,B Natural Juice,2,40,80,UPI,Mumbai
TXN100378,2025-06-11,CUST597,FMCG,Aashirvaad Atta,5,65,325,UPI,Chennai
TXN100379,2025-04-08,CUST504,Personal Care,Vivel Soap,4,35,140,Card,Kolkata
TXN100380,2025-02-28,CUST523,Beverages,Sunbean Coffee,1,180,180,Card,Mumbai
TXN100381,2025-05-11,CUST922,Personal Care,Savlon Handwash,4,95,380,UPI,Hyderabad
TXN100382,2025-01-28,CUST894,Personal Care,Vivel Soap,2,35,70,UPI,Bangalore
TXN100383,2025-04-24,CUST611,Snacks,Bingo Mad Angles,2,25,50,UPI,Chennai
TXN100384,2025-02-26,CUST593,Personal Care,Vivel Soap,3,35,105,UPI,Mumbai
TXN100385,2025-02-23,CUST250,Snacks,Bingo Mad Angles,5,25,125,UPI,Kolkata
TXN100386,2025-04-25,CUST396,Personal Care,Savlon Sanitizer,5,70,350,Card,Kolkata
TXN100387,2025-04-14,CUST633,Snacks,Bingo Mad Angles,3,25,75,Cash,Hyderabad
TXN100388,2025-06-02,CUST455,Beverages,B Natural Juice,3,40,120,Cash,Chennai
TXN100389,2025-02-17,CUST704,Snacks,Bingo Mad Angles,4,25,100,Card,Chennai
TXN100390,2025-04-06,CUST118,Snacks,Bingo Mad Angles,5,25,125,UPI,Kolkata
TXN100391,2025-04-27,CUST508,Beverages,B Natural Juice,4,40,160,UPI,Bangalore
TXN100392,2025-05-07,CUST220,Beverages,B Natural Juice,2,40,80,Cash,Delhi
TXN100393,2025-01-06,CUST733,Personal Care,Savlon Handwash,5,95,475,Cash,Chennai
TXN100394,2025-04-11,CUST408,Personal Care,Savlon Handwash,3,95,285,UPI,Kolkata
TXN100395,2025-06-22,CUST682,Personal Care,Savlon Handwash,1,95,95,Cash,Hyderabad
TXN100396,2025-02-27,CUST858,Personal Care,Vivel Soap,5,35,175,Card,Bangalore
TXN100397,2025-05-04,CUST490,Beverages,Sunbean Coffee,5,180,900,Cash,Kolkata
TXN100398,2025-02-07,CUST751,Beverages,Sunbean Coffee,5,180,900,Card,Bangalore
TXN100399,2025-04-27,CUST480,Beverages,Sunbean Coffee,5,180,900,UPI,Mumbai
TXN100400,2025-02-20,CUST417,Snacks,Bingo Chips,3,20,60,UPI,Hyderabad
TXN100401,2025-05-17,CUST748,Snacks,Bingo Chips,2,20,40,Card,Chennai
TXN100402,2025-02-05,CUST292,Personal Care,Savlon Handwash,1,95,95,Card,Delhi
TXN100403,2025-04-20,CUST875,Beverages,B Natural Juice,4,40,160,Cash,Bangalore
TXN100404,2025-05-25,CUST552,Snacks,Bingo Chips,4,20,80,Card,Chennai
TXN100405,2025-02-23,CUST251,Beverages,Sunbean Coffee,3,180,540,Cash,Bangalore
TXN100406,2025-05-30,CUST507,Snacks,Bingo Chips,5,20,100,UPI,Mumbai
TXN100407,2025-06-30,CUST850,Beverages,Sunbean Coffee,3,180,540,Cash,Chennai
TXN100408,2025-04-16,CUST244,Personal Care,Savlon Sanitizer,4,70,280,Cash,Kolkata
TXN100409,2025-02-17,CUST242,Snacks,Bingo Chips,5,20,100,Card,Hyderabad
TXN100410,2025-04-25,CUST443,Snacks,Bingo Mad Angles,2,25,50,Cash,Kolkata
TXN100411,2025-05-06,CUST252,Beverages,Sunbean Coffee,4,180,720,UPI,Hyderabad
TXN100412,2025-01-21,CUST152,Personal Care,Savlon Sanitizer,4,70,280,Card,Hyderabad
TXN100413,2025-06-23,CUST615,Snacks,Bingo Mad Angles,4,25,100,UPI,Chennai
TXN100414,2025-05-06,CUST787,Snacks,Bingo Chips,5,20,100,Card,Delhi
TXN100415,2025-06-01,CUST447,Snacks,Bingo Mad Angles,3,25,75,Cash,Bangalore
TXN100416,2025-02-25,CUST818,Personal Care,Savlon Sanitizer,4,70,280,Cash,Delhi
TXN100417,2025-05-24,CUST861,Snacks,Bingo Chips,3,20,60,UPI,Kolkata
TXN100418,2025-06-18,CUST631,Snacks,Bingo Chips,5,20,100,Card,Kolkata
TXN100419,2025-04-27,CUST730,Personal Care,Vivel Soap,4,35,140,Cash,Chennai
TXN100420,2025-03-14,CUST866,Personal Care,Savlon Sanitizer,4,70,280,UPI,Bangalore
TXN100421,2025-04-22,CUST637,Personal Care,Savlon Sanitizer,3,70,210,UPI,Delhi
TXN100422,2025-02-23,CUST971,Snacks,Bingo Mad Angles,1,25,25,Cash,Bangalore
TXN100423,2025-02-10,CUST298,FMCG,Aashirvaad Atta,1,65,65,UPI,Mumbai
TXN100424,2025-01-14,CUST843,Beverages,Sunbean Coffee,4,180,720,Card,Hyderabad
TXN100425,2025-04-21,CUST246,Snacks,Bingo Mad Angles,1,25,25,Cash,Mumbai
TXN100426,2025-03-02,CUST716,Personal Care,Savlon Handwash,5,95,475,UPI,Mumbai
TXN100427,2025-04-04,CUST723,Personal Care,Savlon Handwash,2,95,190,Cash,Delhi
TXN100428,2025-04-23,CUST414,Personal Care,Vivel Soap,5,35,175,Card,Hyderabad
TXN100429,2025-06-17,CUST704,Beverages,B Natural Juice,1,40,40,Card,Delhi
TXN100430,2025-05-14,CUST191,Personal Care,Savlon Sanitizer,2,70,140,Card,Kolkata
TXN100431,2025-05-19,CUST772,Snacks,Bingo Chips,2,20,40,Card,Mumbai
TXN100432,2025-05-30,CUST328,Snacks,Bingo Chips,2,20,40,Cash,Hyderabad
TXN100433,2025-02-16,CUST718,Personal Care,Savlon Sanitizer,1,70,70,UPI,Bangalore
TXN100434,2025-03-16,CUST782,Beverages,Sunbean Coffee,4,180,720,UPI,Kolkata
TXN100435,2025-06-30,CUST914,Beverages,B Natural Juice,4,40,160,Cash,Delhi
TXN100436,2025-04-16,CUST959,Personal Care,Vivel Soap,1,35,35,Cash,Chennai
TXN100437,2025-03-06,CUST662,FMCG,Aashirvaad Atta,3,65,195,Card,Mumbai
TXN100438,2025-04-17,CUST844,Personal Care,Vivel Soap,5,35,175,Cash,Bangalore
TXN100439,2025-01-08,CUST286,Snacks,Bingo Mad Angles,1,25,25,Card,Delhi
TXN100440,2025-05-09,CUST337,FMCG,Aashirvaad Atta,1,65,65,UPI,Bangalore
TXN100441,2025-03-14,CUST422,Snacks,Bingo Mad Angles,1,25,25,Card,Hyderabad
TXN100442,2025-05-14,CUST269,Snacks,Bingo Mad Angles,1,25,25,Card,Delhi
TXN100443,2025-03-28,CUST740,Personal Care,Savlon Sanitizer,1,70,70,Cash,Chennai
TXN100444,2025-03-09,CUST985,Snacks,Bingo Chips,5,20,100,Cash,Mumbai
TXN100445,2025-02-18,CUST986,Beverages,Sunbean Coffee,4,180,720,Card,Hyderabad
TXN100446,2025-02-21,CUST310,Snacks,Bingo Chips,5,20,100,Card,Kolkata
TXN100447,2025-06-27,CUST161,Snacks,Bingo Chips,3,20,60,UPI,Delhi
TXN100448,2025-01-02,CUST999,Personal Care,Savlon Sanitizer,1,70,70,UPI,Delhi
TXN100449,2025-05-06,CUST903,Snacks,Bingo Mad Angles,3,25,75,Cash,Bangalore
TXN100450,2025-04-05,CUST556,Snacks,Bingo Mad Angles,2,25,50,Card,Kolkata
TXN100451,2025-02-14,CUST472,FMCG,Aashirvaad Atta,5,65,325,Card,Delhi
TXN100452,2025-04-17,CUST579,Snacks,Bingo Mad Angles,3,25,75,Cash,Bangalore
TXN100453,2025-01-13,CUST244,Snacks,Bingo Chips,5,20,100,Card,Mumbai
TXN100454,2025-04-11,CUST291,FMCG,Aashirvaad Atta,4,65,260,Card,Mumbai
TXN100455,2025-03-28,CUST226,Snacks,Bingo Chips,4,20,80,Card,Hyderabad
TXN100456,2025-05-31,CUST349,Personal Care,Savlon Sanitizer,4,70,280,UPI,Hyderabad
TXN100457,2025-06-27,CUST365,Personal Care,Savlon Handwash,5,95,475,Cash,Bangalore
TXN100458,2025-03-22,CUST777,Personal Care,Savlon Handwash,1,95,95,UPI,Chennai
TXN100459,2025-01-08,CUST236,Personal Care,Savlon Handwash,2,95,190,UPI,Chennai
TXN100460,2025-04-01,CUST665,Personal Care,Vivel Soap,3,35,105,Cash,Delhi
TXN100461,2025-03-27,CUST706,Beverages,Sunbean Coffee,2,180,360,UPI,Mumbai
TXN100462,2025-06-18,CUST609,Personal Care,Savlon Sanitizer,1,70,70,UPI,Hyderabad
TXN100463,2025-03-17,CUST718,Snacks,Bingo Chips,1,20,20,Cash,Mumbai
TXN100464,2025-04-13,CUST250,Personal Care,Vivel Soap,2,35,70,Card,Chennai
TXN100465,2025-05-23,CUST876,Personal Care,Savlon Sanitizer,4,70,280,UPI,Bangalore
TXN100466,2025-02-09,CUST460,Beverages,Sunbean Coffee,4,180,720,Cash,Mumbai
TXN100467,2025-04-23,CUST889,FMCG,Aashirvaad Atta,2,65,130,Card,Kolkata
TXN100468,2025-05-23,CUST110,FMCG,Aashirvaad Atta,2,65,130,UPI,Delhi
TXN100469,2025-02-17,CUST300,Personal Care,Vivel Soap,2,35,70,Cash,Delhi
TXN100470,2025-01-19,CUST451,Personal Care,Savlon Sanitizer,1,70,70,Card,Mumbai
TXN100471,2025-02-01,CUST509,Personal Care,Savlon Handwash,1,95,95,UPI,Mumbai
TXN100472,2025-06-14,CUST507,Personal Care,Savlon Sanitizer,4,70,280,Card,Kolkata
TXN100473,2025-06-15,CUST372,FMCG,Aashirvaad Atta,2,65,130,UPI,Kolkata
TXN100474,2025-06-23,CUST948,Personal Care,Savlon Sanitizer,5,70,350,Cash,Bangalore
TXN100475,2025-03-02,CUST633,Personal Care,Savlon Handwash,3,95,285,UPI,Chennai
TXN100476,2025-06-14,CUST996,Personal Care,Vivel Soap,1,35,35,Cash,Bangalore
TXN100477,2025-01-30,CUST184,Snacks,Bingo Mad Angles,5,25,125,Cash,Hyderabad
TXN100478,2025-03-12,CUST910,Snacks,Bingo Chips,3,20,60,UPI,Hyderabad
TXN100479,2025-01-11,CUST243,Beverages,B Natural Juice,2,40,80,Cash,Hyderabad
TXN100480,2025-05-08,CUST932,Beverages,B Natural Juice,3,40,120,Card,Hyderabad
TXN100481,2025-06-13,CUST324,Personal Care,Vivel Soap,5,35,175,Cash,Hyderabad
TXN100482,2025-06-30,CUST719,Snacks,Bingo Chips,3,20,60,Cash,Delhi
TXN100483,2025-02-26,CUST830,Beverages,Sunbean Coffee,5,180,900,Card,Delhi
TXN100484,2025-04-04,CUST843,Personal Care,Savlon Sanitizer,5,70,350,UPI,Kolkata
TXN100485,2025-04-27,CUST264,Beverages,B Natural Juice,2,40,80,Card,Kolkata
TXN100486,2025-03-24,CUST548,Snacks,Bingo Mad Angles,4,25,100,Card,Hyderabad
TXN100487,2025-03-05,CUST808,Beverages,B Natural Juice,3,40,120,UPI,Kolkata
TXN100488,2025-05-16,CUST729,Personal Care,Savlon Sanitizer,3,70,210,UPI,Chennai
TXN100489,2025-01-16,CUST302,FMCG,Aashirvaad Atta,1,65,65,UPI,Bangalore
TXN100490,2025-06-04,CUST963,Personal Care,Savlon Handwash,5,95,475,Cash,Hyderabad
TXN100491,2025-03-07,CUST784,Beverages,B Natural Juice,5,40,200,UPI,Kolkata
TXN100492,2025-01-11,CUST575,Snacks,Bingo Mad Angles,5,25,125,Cash,Chennai
TXN100493,2025-05-08,CUST104,Personal Care,Vivel Soap,3,35,105,Card,Hyderabad
TXN100494,2025-02-16,CUST300,Personal Care,Savlon Handwash,3,95,285,Cash,Chennai
TXN100495,2025-06-12,CUST756,Personal Care,Savlon Sanitizer,1,70,70,Cash,Kolkata
TXN100496,2025-05-15,CUST717,Personal Care,Savlon Handwash,4,95,380,Card,Bangalore
TXN100497,2025-02-04,CUST863,FMCG,Aashirvaad Atta,3,65,195,Cash,Kolkata
TXN100498,2025-03-12,CUST576,Personal Care,Savlon Sanitizer,2,70,140,Cash,Kolkata
TXN100499,2025-06-15,CUST271,Snacks,Bingo Mad Angles,4,25,100,Cash,Hyderabad
TXN100500,2025-06-12,CUST271,Snacks,Bingo Mad Angles,1,25,25,Cash,Hyderabad
TXN100501,2025-03-22,CUST107,Personal Care,Savlon Sanitizer,5,70,350,Card,Delhi
TXN100502,2025-04-10,CUST373,FMCG,Aashirvaad Atta,4,65,260,Cash,Kolkata
TXN100503,2025-06-21,CUST154,Snacks,Bingo Mad Angles,2,25,50,Card,Hyderabad
TXN100504,2025-04-17,CUST289,Snacks,Bingo Chips,5,20,100,UPI,Delhi
TXN100505,2025-05-20,CUST928,FMCG,Aashirvaad Atta,5,65,325,Card,Bangalore
TXN100506,2025-03-04,CUST297,Personal Care,Savlon Handwash,3,95,285,Card,Mumbai
TXN100507,2025-03-25,CUST305,Personal Care,Savlon Handwash,2,95,190,Cash,Delhi
TXN100508,2025-04-07,CUST463,Beverages,B Natural Juice,4,40,160,Cash,Bangalore
TXN100509,2025-03-05,CUST646,Personal Care,Vivel Soap,1,35,35,Cash,Kolkata
TXN100510,2025-05-07,CUST551,Beverages,Sunbean Coffee,3,180,540,Card,Bangalore
TXN100511,2025-04-12,CUST349,Personal Care,Vivel Soap,4,35,140,UPI,Mumbai
TXN100512,2025-03-22,CUST519,Snacks,Bingo Mad Angles,4,25,100,UPI,Delhi
TXN100513,2025-02-17,CUST872,Snacks,Bingo Chips,4,20,80,UPI,Delhi
TXN100514,2025-02-15,CUST820,Personal Care,Vivel Soap,2,35,70,Cash,Kolkata
TXN100515,2025-01-15,CUST428,Beverages,B Natural Juice,2,40,80,Cash,Mumbai
TXN100516,2025-05-08,CUST412,Personal Care,Vivel Soap,4,35,140,Cash,Hyderabad
TXN100517,2025-02-18,CUST580,Snacks,Bingo Chips,4,20,80,Cash,Kolkata
TXN100518,2025-06-26,CUST494,Beverages,B Natural Juice,5,40,200,Cash,Kolkata
TXN100519,2025-03-19,CUST236,FMCG,Aashirvaad Atta,3,65,195,Card,Mumbai
TXN100520,2025-03-09,CUST834,Personal Care,Savlon Sanitizer,1,70,70,Cash,Mumbai
TXN100521,2025-03-30,CUST485,Personal Care,Savlon Handwash,5,95,475,Cash,Bangalore
TXN100522,2025-05-02,CUST194,FMCG,Aashirvaad Atta,5,65,325,Card,Hyderabad
TXN100523,2025-04-28,CUST206,Snacks,Bingo Mad Angles,5,25,125,UPI,Bangalore
TXN100524,2025-03-29,CUST164,Personal Care,Savlon Handwash,1,95,95,Cash,Hyderabad
TXN100525,2025-05-02,CUST681,Personal Care,Vivel Soap,5,35,175,UPI,Delhi
TXN100526,2025-02-22,CUST689,Beverages,B Natural Juice,1,40,40,Cash,Delhi
TXN100527,2025-02-15,CUST396,Beverages,Sunbean Coffee,1,180,180,Cash,Mumbai
TXN100528,2025-03-02,CUST899,Snacks,Bingo Chips,4,20,80,UPI,Bangalore
TXN100529,2025-02-22,CUST892,Personal Care,Savlon Handwash,4,95,380,Card,Hyderabad
TXN100530,2025-04-09,CUST105,Personal Care,Vivel Soap,2,35,70,Cash,Chennai
TXN100531,2025-05-24,CUST457,Personal Care,Savlon Sanitizer,5,70,350,Card,Kolkata
TXN100532,2025-06-02,CUST671,Snacks,Bingo Chips,5,20,100,Cash,Delhi
TXN100533,2025-01-07,CUST898,Beverages,Sunbean Coffee,3,180,540,UPI,Delhi
TXN100534,2025-05-29,CUST207,FMCG,Aashirvaad Atta,4,65,260,Cash,Hyderabad
TXN100535,2025-01-10,CUST699,Beverages,B Natural Juice,5,40,200,Card,Chennai
TXN100536,2025-03-13,CUST908,Beverages,B Natural Juice,1,40,40,Card,Chennai
TXN100537,2025-04-21,CUST565,FMCG,Aashirvaad Atta,5,65,325,Cash,Mumbai
TXN100538,2025-06-29,CUST442,Beverages,B Natural Juice,3,40,120,Card,Bangalore
TXN100539,2025-04-12,CUST358,Snacks,Bingo Mad Angles,1,25,25,Card,Hyderabad
TXN100540,2025-06-20,CUST903,Beverages,B Natural Juice,5,40,200,Cash,Mumbai
TXN100541,2025-02-20,CUST964,Beverages,Sunbean Coffee,1,180,180,Card,Kolkata
TXN100542,2025-03-01,CUST435,Beverages,Sunbean Coffee,5,180,900,Card,Mumbai
TXN100543,2025-05-25,CUST295,Personal Care,Savlon Sanitizer,4,70,280,Card,Delhi
TXN100544,2025-03-01,CUST448,Personal Care,Savlon Handwash,5,95,475,Card,Chennai
TXN100545,2025-05-08,CUST418,Snacks,Bingo Chips,5,20,100,Card,Kolkata
TXN100546,2025-06-20,CUST544,Personal Care,Vivel Soap,5,35,175,UPI,Hyderabad
TXN100547,2025-05-30,CUST430,Personal Care,Savlon Handwash,2,95,190,UPI,Kolkata
TXN100548,2025-04-18,CUST564,Snacks,Bingo Mad Angles,1,25,25,UPI,Delhi
TXN100549,2025-06-23,CUST100,Personal Care,Savlon Sanitizer,4,70,280,Cash,Hyderabad
TXN100550,2025-04-07,CUST734,Personal Care,Vivel Soap,1,35,35,UPI,Delhi
TXN100551,2025-05-11,CUST381,Snacks,Bingo Mad Angles,2,25,50,Cash,Kolkata
TXN100552,2025-04-15,CUST544,Personal Care,Vivel Soap,5,35,175,Cash,Bangalore
TXN100553,2025-03-12,CUST710,Snacks,Bingo Mad Angles,3,25,75,Card,Bangalore
TXN100554,2025-04-15,CUST325,Personal Care,Savlon Sanitizer,2,70,140,UPI,Chennai
TXN100555,2025-01-17,CUST871,Beverages,B Natural Juice,5,40,200,UPI,Mumbai
TXN100556,2025-04-03,CUST507,Beverages,Sunbean Coffee,1,180,180,Cash,Chennai
TXN100557,2025-06-13,CUST867,Beverages,B Natural Juice,1,40,40,UPI,Chennai
TXN100558,2025-05-06,CUST470,Beverages,Sunbean Coffee,5,180,900,UPI,Mumbai
TXN100559,2025-05-28,CUST650,Personal Care,Vivel Soap,4,35,140,UPI,Hyderabad
TXN100560,2025-02-28,CUST814,Personal Care,Savlon Handwash,4,95,380,UPI,Delhi
TXN100561,2025-01-24,CUST918,Personal Care,Savlon Sanitizer,5,70,350,Card,Bangalore
TXN100562,2025-04-20,CUST336,Personal Care,Savlon Sanitizer,2,70,140,Card,Bangalore
TXN100563,2025-04-10,CUST632,Personal Care,Savlon Sanitizer,2,70,140,UPI,Hyderabad
TXN100564,2025-01-03,CUST309,Personal Care,Savlon Handwash,5,95,475,Cash,Delhi
TXN100565,2025-05-08,CUST792,Snacks,Bingo Chips,4,20,80,UPI,Chennai
TXN100566,2025-05-15,CUST344,Beverages,B Natural Juice,2,40,80,Cash,Kolkata
TXN100567,2025-05-10,CUST130,Personal Care,Vivel Soap,3,35,105,Cash,Bangalore
TXN100568,2025-02-13,CUST983,FMCG,Aashirvaad Atta,3,65,195,Cash,Delhi
TXN100569,2025-03-29,CUST546,Beverages,B Natural Juice,5,40,200,UPI,Chennai
TXN100570,2025-03-22,CUST450,FMCG,Aashirvaad Atta,2,65,130,Card,Chennai
TXN100571,2025-02-05,CUST293,Snacks,Bingo Chips,3,20,60,Card,Mumbai
TXN100572,2025-05-08,CUST452,Snacks,Bingo Chips,5,20,100,Cash,Delhi
TXN100573,2025-05-06,CUST341,Personal Care,Savlon Sanitizer,5,70,350,Cash,Bangalore
